time,measurement_mode_x,measurement_range_x,bt_x,bx_gse_x,by_gse_x,bz_gse_x,theta_gse_x,phi_gse_x,bx_gsm_x,by_gsm_x,bz_gsm_x,theta_gsm_x,phi_gsm_x,backfill_flag_x,future_packet_time_flag_x,old_packet_time_flag_x,fill_flag_x,possible_saturation_flag_x,calibration_mode_flag_x,maneuver_flag_x,low_sample_count_flag_x,proton_vx_gse,proton_vy_gse,proton_vz_gse,proton_vx_gsm,proton_vy_gsm,proton_vz_gsm,proton_speed,proton_density,proton_temperature,alpha_vx_gse,alpha_vy_gse,alpha_vz_gse,alpha_vx_gsm,alpha_vy_gsm,alpha_vz_gsm,alpha_speed,alpha_density,alpha_temperature,backfill_flag,future_packet_time_flag,old_packet_time_flag,fill_flag,normal_mode_flag,proton_peak_unresolved_flag,proton_alpha_confusion_flag,proton_out_of_range_high_flag,proton_out_of_range_low_flag,proton_out_of_range_unknown_flag,proton_peak_unbounded_flag,alpha_peak_unresolved_flag,alpha_proton_confusion_flag,alpha_out_of_range_high_flag,alpha_out_of_range_unknown_flag,alpha_peak_unbounded_flag,alpha_position_low_flag,alpha_position_high_flag,alpha_peak_height_flag,possible_second_proton_peak_flag,large_flow_angle_flag,unexpected_peak_location_right_flag,unexpected_peak_location_left_flag,proton_peak_loss_flag,calibration_mode_flag,maneuver_flag,reduced_proton_quality_flag,alpha_peak_loss_flag,reduced_alpha_quality_flag,bad_proton_speed_flag,bad_proton_density_flag,bad_proton_temperature_flag,bad_proton_vx_gse_flag,bad_proton_vy_gse_flag,bad_proton_vz_gse_flag,bad_proton_vx_gsm_flag,bad_proton_proton_vy_gsm_flag,bad_vz_gsm_flag,bad_alpha_speed_flag,bad_alpha_density_flag,bad_alpha_temperature_flag,bad_alpha_vx_gse_flag,bad_alpha_vy_gse_flag,bad_alpha_vz_gse_flag,bad_alpha_vx_gsm_flag,bad_alpha_vy_gsm_flag,bad_alpha_vz_gsm_flag
1695442448340,0,1,4.8428,-2.01814,-0.62268,-4.35798,-64.14364,197.14726,-2.01814,-2.21844,-3.80241,-51.73621,227.70676,0,0,0,0,0,0,0,0,-370.9,11.7,40.5,-370.9,26.1,33.1,373.3,1.72,65827,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695442479880,0,1,4.77771,-1.81074,0.01037,-4.42127,-67.728,179.67172,-1.81074,-1.65736,-4.09889,-59.0837,222.46773,0,0,0,0,0,0,0,0,-371,9.7,35.4,-371,22.4,29.1,372.9,1.63,51008,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695442780880,0,1,4.36517,-1.24896,0.16959,-4.17924,-73.21716,172.2675,-1.24896,-1.43254,-3.92971,-64.18993,228.91653,0,0,0,0,0,0,0,0,-378.7,-66.5,-17.8,-378.7,-68.3,8.8,384.9,3.64,119576,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695442785800,0,1,4.36984,-0.99902,-0.05849,-4.25371,-76.7613,183.35045,-0.99902,-1.67203,-3.91175,-63.53027,239.14212,0,0,0,0,0,0,0,0,-371.2,42.5,15.9,-371.2,45.4,-1.4,373.9,2.33,36881,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695442949300,0,1,4.66245,-0.25071,-0.47773,-4.63113,-83.35511,242.31013,-0.25071,-2.2112,-4.0971,-61.49104,263.53143,0,0,0,0,0,0,0,0,-376.1,58.1,28.7,-376.1,64.7,4.3,381.6,3.15,45256,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695443260320,0,1,5.05892,-0.27514,-0.85431,-4.97867,-79.78088,252.14816,-0.27514,-2.70766,-4.26445,-57.45369,264.19778,0,0,0,0,0,0,0,0,-376.2,48.2,25.7,-376.2,54.4,5.1,380.1,2.5,50801,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695443497800,0,1,5.0851,-1.07709,-2.2426,-4.43496,-60.7092,244.34558,-1.07709,-3.78806,-3.21694,-39.24376,254.12749,0,0,0,0,0,0,0,0,-384.8,-69.1,-15.7,-384.8,-69.8,12.3,391.2,3.55,163907,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695443508340,0,1,5.33728,-1.21787,-1.87306,-4.84716,-65.25382,236.96799,-1.21787,-3.60794,-3.7398,-44.4828,251.34775,0,0,0,0,0,0,0,0,-384.8,-92.5,-16.5,-384.8,-91.6,20.7,396.1,3.7,163470,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695443529340,0,1,5.51605,-1.44525,-1.76056,-5.02379,-65.61043,230.61723,-1.44525,-3.57381,-3.94537,-45.66391,247.98152,0,0,0,0,0,0,0,0,-380.3,33.4,18.8,-380.3,38.1,4.4,382.2,1.97,112077,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695443629320,0,1,5.30239,-1.33458,-2.24105,-4.61649,-60.53338,239.22542,-1.33458,-3.86234,-3.37884,-39.58556,250.93803,0,0,0,0,0,0,0,0,-371.6,49.1,9,-371.6,48.7,-10.8,374.9,1.88,58041,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695443703300,0,1,5.47096,-1.14571,-2.4075,-4.77731,-60.83413,244.55048,-1.14571,-4.08132,-3.45855,-39.21008,254.31941,0,0,0,0,0,0,0,0,-378.5,39,6.1,-378.5,38.3,-9.7,380.5,2.48,104151,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695443713840,0,1,5.25881,-0.76192,-2.24,-4.69648,-63.26152,251.2147,-0.76192,-3.89599,-3.44903,-40.98472,258.93463,0,0,0,0,0,0,0,0,-378.9,8,9.3,-378.9,11,5.5,379.1,3.15,104603,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695443819360,0,1,5.27749,-1.08497,-2.93342,-4.25086,-53.65563,249.70242,-1.08497,-4.36382,-2.76258,-31.56498,256.03778,0,0,0,0,0,0,0,0,-381.5,-60.4,-49.7,-381.5,-75.1,-22.1,389.5,3.95,157810,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695443877340,0,1,5.38785,-0.8986,-3.42795,-4.0584,-48.87277,255.31099,-0.8986,-4.74512,-2.38858,-26.31638,259.27664,0,0,0,0,0,0,0,0,-382.1,-65,-30.1,-382.1,-71.6,-2.2,388.8,3.8,148421,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695444056840,0,1,5.55098,-0.99178,-3.9665,-3.75455,-42.56113,255.96169,-0.99178,-5.12535,-1.88695,-19.87268,259.04837,0,0,0,0,0,0,0,0,-402.2,-16.8,-7.8,-402.2,-18.5,-0.6,402.6,4.9,347011,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695444177820,0,1,5.36664,-0.41958,-3.81484,-3.75123,-44.34609,263.72348,-0.41958,-4.98744,-1.93654,-21.15225,265.19116,0,0,0,0,0,0,0,0,-383.2,-68.3,-49.4,-383.2,-82.3,-18.4,392.4,3.9,138300,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695444710320,0,1,5.27195,-0.37507,-3.79001,-3.64535,-43.74596,264.34833,-0.37507,-4.93432,-1.81803,-20.17266,265.65323,0,0,0,0,0,0,0,0,-375.8,64.7,13.9,-375.8,64.8,-13.2,381.6,2.64,46469,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695444800820,0,1,5.03141,-1.64348,-4.04087,-2.50707,-29.8866,247.86774,-1.64348,-4.70803,-0.66972,-7.64918,250.75693,0,0,0,0,0,0,0,0,-397.4,-72.3,-37.5,-397.4,-81.2,-5.3,405.7,3.43,389880,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695444847820,0,1,4.84972,-2.25315,-3.135,-2.93511,-37.24414,234.29492,-2.25315,-4.05167,-1.42375,-17.072,240.92142,0,0,0,0,0,0,0,0,-381.1,0.2,42.3,-381.1,17.3,38.6,383.4,1.83,137259,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695445923920,0,1,4.80413,-4.33759,1.63125,-1.2665,-15.28537,159.3901,-4.33759,0.95978,-1.82861,-22.37285,167.52315,0,0,0,0,0,0,0,0,-323.9,-13.6,-6.3,-323.9,-14.9,-0.1,324.2,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695446042880,0,1,4.95955,-4.1898,2.41632,-1.09731,-12.78257,150.0273,-4.1898,1.74159,-2.00239,-23.81247,157.42863,0,0,0,0,0,0,0,0,-326.7,-13.7,-6.4,-326.7,-15.1,-0.1,327.1,,2079,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695446088920,0,1,5.02822,-4.25741,1.93443,-1.84807,-21.564,155.56448,-4.25741,0.98989,-2.48546,-29.62375,166.9107,0,0,0,0,0,0,0,0,-403.5,-3.8,94.5,-403.5,35.9,87.5,414.4,1.45,24518,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695446275880,0,1,5.03842,-3.87564,3.19683,-0.38137,-4.34095,140.48242,-3.87564,2.74447,-1.68316,-19.51571,144.69641,0,0,0,0,0,0,0,0,-328.1,-13.7,-6.4,-328.1,-15.1,-0.1,328.5,,3390,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695446577320,0,1,4.85985,-4.536,1.73886,-0.1389,-1.63777,159.02586,-4.536,1.51844,-0.85863,-10.17634,161.49182,0,0,0,0,0,0,0,0,-412.3,-17.2,-8,-412.3,-19,0,412.7,,88329,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695446650860,0,1,4.92481,-3.5935,2.98717,1.55478,18.40331,140.26427,-3.5935,3.36429,0.1485,1.72793,136.88676,0,0,0,0,0,0,0,0,-399.5,-16.7,-7.7,-399.5,-18.4,0,399.9,,17289,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695447202340,0,1,4.94973,-3.59768,-3.26785,-0.93684,-10.91025,222.24957,-3.59768,-3.35443,0.5517,6.39952,222.99602,0,0,0,0,0,0,0,0,-343.4,-26.7,18,-343.4,-16.4,27.7,344.9,1.77,48676,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695447389920,0,1,5.20209,-4.6276,-1.71386,1.64611,18.44737,200.32246,-4.6276,-0.83976,2.22302,25.29841,190.28537,0,0,0,0,0,0,0,0,-327.9,-53.3,20.1,-327.9,-39.5,41,332.9,,3971,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695447394840,0,1,5.29792,-4.72332,-1.76769,1.6228,17.83693,200.51823,-4.72332,-0.89825,2.22516,24.83503,190.76756,0,0,0,0,0,0,0,0,-326.4,-66.1,5.6,-326.4,-57.3,33.5,333.1,,3544,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695447576880,0,1,5.08752,-4.58874,-2.05246,0.78339,8.85782,204.09814,-4.58874,-1.51292,1.59292,18.24632,198.24754,0,0,0,0,0,0,0,0,-331.6,0,54,-331.6,23.3,48.7,336,,4244,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695447699880,0,1,5.19562,-4.89656,-1.21981,1.237,13.77359,193.98856,-4.89656,-0.5637,1.64328,18.43819,186.56705,0,0,0,0,0,0,0,0,-330.4,8,57.8,-330.4,32.3,48.6,335.5,,3496,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695448247320,0,1,5.28642,-4.09295,-2.64952,2.04304,22.73506,212.91653,-4.09295,-1.48452,2.99836,34.55402,199.9358,0,0,0,0,0,0,0,0,-367.5,4.4,57.3,-367.5,29.1,49.6,372,2.92,141956,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695448257340,0,1,5.28764,-4.31543,-2.78734,1.25179,13.6941,212.85841,-4.31543,-1.95525,2.34802,26.36308,204.37454,0,0,0,0,0,0,0,0,-345.1,13.3,43.3,-345.1,30.9,33,348.1,1.71,42137,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695448297840,0,1,5.17273,-4.08176,-2.78416,1.53129,17.21938,214.29787,-4.08176,-1.82855,2.59862,30.15684,204.13147,0,0,0,0,0,0,0,0,-338.6,5,48.4,-338.6,25.8,41.3,342.1,1.23,13571,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695448357320,0,1,5.57288,-4.10139,-3.38947,1.65743,17.3021,219.57098,-4.10139,-2.31491,2.97938,32.3183,209.44133,0,0,0,0,0,0,0,0,-368.5,-67,38.8,-368.5,-43.1,64.3,376.6,3.24,147147,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695448535320,0,1,5.09742,-4.2234,-2.83568,0.3247,3.65219,213.87827,-4.2234,-2.4007,1.54376,17.62892,209.6151,0,0,0,0,0,0,0,0,-348.1,25.7,41.2,-348.1,41.2,25.6,351.5,1.92,45334,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695448658320,0,1,5.39057,-4.42374,-3.023,0.59184,6.30328,214.34705,-4.42374,-2.44818,1.86955,20.29284,208.96092,0,0,0,0,0,0,0,0,-347,-39.5,28,-347,-23,42.6,350.3,1.88,50931,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695448758920,0,1,5.40206,-4.21516,-3.32694,0.58833,6.25243,218.28323,-4.21516,-2.71996,2.0041,21.7766,212.83337,0,0,0,0,0,0,0,0,-359,55,25.4,-359,60.5,-1.6,364,1.88,88123,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695448785360,0,1,5.46324,-3.46606,-4.22043,-0.14614,-1.53279,230.60521,-3.46606,-3.84613,1.74376,18.61339,227.9754,0,0,0,0,0,0,0,0,-361,56.5,11.3,-361,55.7,-15,365.6,2.35,82791,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695448806360,0,1,5.46488,-3.33693,-4.32688,-0.08882,-0.93125,232.36026,-3.33693,-3.91561,1.84332,19.71264,229.56194,0,0,0,0,0,0,0,0,-355.6,-14.9,-6.9,-355.6,-16.4,0.4,355.9,2.04,68663,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695449064840,0,1,5.55991,-2.17963,-4.437,-2.54458,-27.23653,243.8379,-2.17963,-5.10647,-0.29293,-3.02008,246.8854,0,0,0,0,0,0,0,0,-365.8,-15.3,-7.1,-365.8,-16.9,0.5,366.1,3.13,41927,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695449075380,0,1,5.82469,-3.04364,-4.84456,-1.09245,-10.81009,237.8605,-3.04364,-4.82182,1.1888,11.77663,237.73894,0,0,0,0,0,0,0,0,-369.6,69.6,-2.9,-369.6,60.9,-33.7,376.1,2.79,64822,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695449096380,0,1,5.6793,-4.18736,-3.78433,-0.63186,-6.38777,222.10571,-4.18736,-3.66727,1.12762,11.45214,221.21172,0,0,0,0,0,0,0,0,-361.4,13.7,-33.1,-361.4,-2.6,-35.7,363.2,2.75,112323,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695449388860,0,1,5.94515,-4.70417,-3.56869,-0.69276,-6.69165,217.18478,-4.70417,-3.49847,0.98804,9.5665,216.63797,0,0,0,0,0,0,0,0,-346.2,21.5,-23,-346.2,8.9,-30.2,347.6,2.63,30477,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695449706900,0,1,5.9038,-4.90942,-2.58968,-2.01148,-19.92011,207.81126,-4.90942,-3.22014,-0.61899,-6.01832,213.26134,0,0,0,0,0,0,0,0,-346.2,40.4,22.4,-346.2,46.2,1.6,349.3,2.22,25457,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695449711820,0,1,5.86485,-4.78379,-2.89814,-1.76426,-17.50685,211.2085,-4.78379,-3.38304,-0.25862,-2.52739,215.26747,0,0,0,0,0,0,0,0,-347.1,3.1,-19.1,-347.1,-5.9,-18.4,347.7,2.14,34370,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695450275340,0,1,5.48782,-3.28149,-3.16477,-3.05487,-33.82535,223.96274,-3.28149,-4.21359,-1.2624,-13.29919,232.08904,0,0,0,0,0,0,0,0,-353.1,-14.7,-6.9,-353.1,-16.3,0.6,353.5,2.75,53809,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695450486380,0,1,5.32142,-3.10248,0.13801,-4.32123,-54.29627,177.45291,-3.10248,-1.86873,-3.89871,-47.10863,211.062,0,0,0,0,0,0,0,0,-366.1,58.7,14.5,-366.1,58.8,-14.2,371.1,3.85,60789,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695450496920,0,1,5.3461,-3.26804,0.10765,-4.22956,-52.29286,178.1133,-3.26804,-1.85386,-3.80315,-45.3479,209.56485,0,0,0,0,0,0,0,0,-364.6,61.3,23.8,-364.6,65.4,-7.1,370.5,3.5,58802,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695451035840,0,1,5.16108,-3.7343,-1.94986,-2.98157,-35.28915,207.57121,-3.7343,-3.11448,-1.72966,-19.58077,219.82877,0,0,0,0,0,0,0,0,-338,-28.3,27.3,-338,-12.3,37.3,340.3,1.69,14790,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695451080820,0,1,5.25547,-3.43289,-1.55571,-3.66264,-44.18046,204.37904,-3.43289,-3.08424,-2.51449,-28.58431,221.93777,0,0,0,0,0,0,0,0,-342.5,1.3,53.8,-342.5,26.3,47,346.7,,12097,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695451502360,0,1,5.14514,-3.16525,0.51937,-4.02293,-51.43382,170.68169,-3.16525,-1.43316,-3.7947,-47.52148,204.36005,0,0,0,0,0,0,0,0,-366.6,-11.2,67,-366.6,21.6,64.4,372.8,1.12,93373,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695451874880,0,1,5.02342,-4.79737,-0.03062,-1.48965,-17.24998,180.36572,-4.79737,-0.73235,-1.29756,-14.96931,188.67961,0,0,0,0,0,0,0,0,-330.7,-1.9,53.5,-330.7,23.7,48,335,,3968,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695451933920,0,1,5.02519,-4.92145,0.06062,-1.01398,-11.64109,179.29427,-4.92145,-0.4273,-0.92155,-10.56708,184.96214,0,0,0,0,0,0,0,0,-331.6,20.4,39.3,-331.6,36.6,24.9,334.5,,4052,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695451938840,0,1,4.94991,-4.83928,0.20537,-1.02024,-11.89459,177.56989,-4.83928,-0.30285,-0.99566,-11.60404,183.58105,0,0,0,0,0,0,0,0,-330.7,6.2,51.7,-330.7,30,42.6,334.8,,3794,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695451997880,0,1,5.05786,-4.95321,0.52158,-0.88068,-10.02751,173.98882,-4.95321,0.04112,-1.02272,-11.66585,179.52441,0,0,0,0,0,0,0,0,-328.9,-36.5,0.2,-328.9,-32.1,17.5,330.9,1.03,4196,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695452056920,0,1,5.06554,-4.97318,0.93984,0.20942,2.36942,169.29832,-4.97318,0.92649,-0.26227,-2.96784,169.44698,0,0,0,0,0,0,0,0,-331.8,27.6,47.5,-331.8,46.9,28.7,336.3,,3925,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695452412920,0,1,5.10383,-2.83009,2.47681,-3.45037,-42.53461,138.80855,-2.83009,0.52519,-4.21472,-55.66916,169.4871,0,0,0,0,0,0,0,0,-352.4,38.9,27.7,-352.4,47.4,5.8,355.6,1.41,13200,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
